head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,body_118,body_119,body_120,body_121,body_122,body_123,body_124,body_125,body_126,body_127,body_128,body_129,body_130
1836279601,16777220,44,2023,10,13,14,12,33,0,100,site_117,3,541478664,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,15,0,400,site_117,3,541478664,6615056,0,0,,,,,,,1,8,1,0,3,2000,2,1500,2,0,3,0,0
1836279601,16777220,44,2023,10,13,14,11,55,0,0,site_117,3,541478664,6615056,0,0,,,,,,,1,8,1,0,2,1500,0,0,0,0,2,0,0
1836279601,16777220,46,2023,10,13,14,12,5,0,200,site_117,3,541478664,6615056,0,0,,,,,,,1,8,1,0,9,4000,3,2500,3,0,9,0,0
1836279601,16777220,55,2023,10,13,14,11,4,0,700,site_117,5,541478666,6615057,0,0,,,,,,,1,6,1,0,980,163500,6144,149500,5775,1000,590,29500,0
1836279601,16777220,44,2023,10,13,14,10,58,0,800,site_117,5,541478667,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,4,0,500,site_117,3,541478667,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,8,0,700,site_117,3,541478673,6615057,0,0,,,,,,,1,6,1,0,2,3000,3,3000,3,0,2,0,0
1836279601,16777220,49,2023,10,13,14,11,18,0,900,site_117,3,541478673,6615057,0,0,,,,,,,1,6,1,0,35,11000,144,7000,144,0,35,0,0
1836279601,16777220,46,2023,10,13,14,11,34,0,500,site_117,3,541478673,6615057,0,0,,,,,,,1,6,1,0,10,3500,10,2000,10,0,10,0,0
1836279601,16777220,44,2023,10,13,14,11,37,0,300,site_117,3,541478673,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,49,0,800,site_117,7,541478693,6615057,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,43,2023,10,13,14,11,50,0,0,site_117,7,541478693,6615057,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,28,0,300,site_117,6,541478694,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,13,40,0,400,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,45,0,400,site_117,6,541478695,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,51,2023,10,13,14,13,37,0,400,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,37,12000,484,11500,484,0,36,500,0
1836279601,16777220,54,2023,10,13,14,13,27,0,100,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,181,33500,1915,39000,1254,3000,177,500,0
1836279601,16777220,56,2023,10,13,14,13,16,0,900,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,307,60500,32712,182000,6690,119000,257,3500,0
1836279601,16777220,56,2023,10,13,14,13,6,0,600,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,377,82500,23769,146000,6827,69000,375,500,0
1836279601,16777220,57,2023,10,13,14,12,56,0,400,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,492,103000,50581,330500,14937,224500,488,500,0
1836279601,16777220,53,2023,10,13,14,12,46,0,200,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,98,16000,108,11000,108,0,87,500,0
1836279601,16777220,48,2023,10,13,14,12,25,0,700,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,36,6000,77,3500,77,0,36,0,0
1836279601,16777220,46,2023,10,13,14,12,35,0,900,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,39,4500,6,3000,6,0,39,0,0
1836279601,16777220,52,2023,10,13,14,12,5,0,200,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,73,13500,124,12000,124,0,73,0,0
1836279601,16777220,46,2023,10,13,14,12,15,0,400,site_117,7,541478695,6615056,0,0,,,,,,,1,8,1,0,43,7500,21,3500,21,0,43,0,0
1836279601,16777220,44,2023,10,13,14,11,29,0,400,site_117,6,541478698,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,45,0,300,site_117,6,541478700,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,44,0,700,site_117,6,541478700,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,51,2023,10,13,14,11,34,0,500,site_117,6,541478700,6615057,0,0,,,,,,,1,6,1,0,81,9000,73,7500,73,0,81,0,0
1836279601,16777220,44,2023,10,13,14,11,45,0,200,site_117,7,541478703,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,34,0,500,site_117,2,541478708,6615057,0,0,,,,,,,1,6,1,0,9,2000,17,2000,17,0,9,0,0
1836279601,16777220,44,2023,10,13,14,11,38,0,700,site_117,2,541478708,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,33,0,600,site_117,1,541478709,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,13,20,0,700,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,13,16,0,900,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,14,4500,14,4000,14,0,14,0,0
1836279601,16777220,46,2023,10,13,14,13,6,0,700,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,3,1000,1,500,1,0,3,0,0
1836279601,16777220,46,2023,10,13,14,12,46,0,200,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,9,3000,2,1500,2,0,9,0,0
1836279601,16777220,46,2023,10,13,14,12,56,0,400,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,14,5000,8,3500,8,0,14,0,0
1836279601,16777220,54,2023,10,13,14,11,44,0,700,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,1201,193000,3270,334500,3244,500,985,6500,0
1836279601,16777220,53,2023,10,13,14,11,34,0,500,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,287,44000,239,42000,239,0,259,1000,0
1836279601,16777220,46,2023,10,13,14,12,25,0,700,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,6,2000,1,1000,1,0,6,0,0
1836279601,16777220,46,2023,10,13,14,12,35,0,900,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,19,6000,4,3000,4,0,19,0,0
1836279601,16777220,46,2023,10,13,14,12,15,0,500,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,17,5500,6,3500,6,0,17,0,0
1836279601,16777220,45,2023,10,13,14,11,55,0,0,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,6,3000,3,3000,3,0,6,0,0
1836279601,16777220,46,2023,10,13,14,12,5,0,200,site_117,2,541478710,6615056,0,0,,,,,,,1,9,1,0,9,3000,2,1500,2,0,9,0,0
1836279601,16777220,51,2023,10,13,14,14,49,0,200,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,21,6500,4413,26500,1455,20000,21,0,0
1836279601,16777220,45,2023,10,13,14,14,39,0,0,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,2,2000,3,2500,3,0,2,0,0
1836279601,16777220,55,2023,10,13,14,13,52,0,700,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,614,40000,5576,69000,5502,1000,117,10500,0
1836279601,16777220,56,2023,10,13,14,13,42,0,500,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,382,60000,15563,103000,14088,3000,346,1500,0
1836279601,16777220,47,2023,10,13,14,14,3,0,0,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,54,8500,31,9000,31,0,54,0,0
1836279601,16777220,57,2023,10,13,14,11,49,0,800,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,3611,457500,13086,735500,12432,2500,2909,16500,0
1836279601,16777220,55,2023,10,13,14,13,32,0,200,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,233,49000,5790,80500,5436,18500,231,500,0
1836279601,16777220,50,2023,10,13,14,13,22,0,0,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,34,11000,2132,15500,1879,1500,34,0,0
1836279601,16777220,53,2023,10,13,14,13,11,0,800,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,114,24500,5332,42000,5332,0,97,500,0
1836279601,16777220,51,2023,10,13,14,13,1,0,500,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,40,12000,2142,11500,1620,500,40,0,0
1836279601,16777220,50,2023,10,13,14,12,51,0,300,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,41,12000,2720,22000,2720,0,41,0,0
1836279601,16777220,54,2023,10,13,14,11,39,0,600,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,2728,241000,3126,308000,3126,0,1861,21000,0
1836279601,16777220,53,2023,10,13,14,12,20,0,600,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,292,40500,4510,64500,4510,0,276,1500,0
1836279601,16777220,52,2023,10,13,14,12,30,0,800,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,111,19500,156,18500,156,0,111,0,0
1836279601,16777220,53,2023,10,13,14,12,41,0,0,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,140,20000,113,17000,113,0,123,500,0
1836279601,16777220,51,2023,10,13,14,14,28,0,800,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,32,5000,4418,16000,1028,9500,32,0,0
1836279601,16777220,46,2023,10,13,14,14,18,0,500,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,0,1000,0,1000,0,0,0,0,0
1836279601,16777220,57,2023,10,13,14,12,0,0,100,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,1191,179500,20858,366000,19580,12500,1166,4000,0
1836279601,16777220,57,2023,10,13,14,12,10,0,300,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,530,88000,28847,160500,21951,13500,500,1000,0
1836279601,16777220,51,2023,10,13,14,14,59,0,500,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,28,5000,2481,10500,992,5500,22,500,0
1836279601,16777220,44,2023,10,13,14,15,8,0,500,site_117,1,541478711,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,34,0,500,site_117,1,541478712,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,49,0,800,site_117,1,541478713,6615057,0,0,,,,,,,1,6,1,0,9,3000,6,2500,6,0,9,0,0
1836279601,16777220,46,2023,10,13,14,11,39,0,600,site_117,1,541478713,6615057,0,0,,,,,,,1,6,1,0,1,2000,2,1000,2,0,1,0,0
1836279601,16777220,44,2023,10,13,14,11,53,0,0,site_117,1,541478713,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,46,0,600,site_117,2,541478715,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,39,0,600,site_117,2,541478715,6615057,0,0,,,,,,,1,6,1,0,31,4500,5,3000,5,0,31,0,0
1836279601,16777220,44,2023,10,13,14,11,37,0,700,site_117,2,541478716,6615056,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,37,0,600,site_117,0,541478717,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,33,0,200,site_117,7,541478726,6615057,0,0,,,,,,,1,8,1,0,37,5500,38,5500,38,0,37,0,0
1836279601,16777220,46,2023,10,13,14,11,49,0,800,site_117,7,541478734,6615057,0,0,,,,,,,1,6,1,0,1,1000,0,500,0,0,1,0,0
1836279601,16777220,44,2023,10,13,14,11,51,0,800,site_117,7,541478734,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,54,0,900,site_117,6,541478745,6615056,0,0,,,,,,,1,8,1,0,27,3000,11,2500,11,0,27,0,0
1836279601,16777220,46,2023,10,13,14,12,5,0,200,site_117,6,541478745,6615056,0,0,,,,,,,1,8,1,0,1,2000,0,1000,0,0,1,0,0
1836279601,16777220,44,2023,10,13,14,12,12,0,200,site_117,6,541478745,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,45,0,500,site_117,1,541478748,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,49,0,800,site_117,0,541478750,6615057,0,0,,,,,,,1,6,1,0,2,2000,2,2000,2,0,2,0,0
1836279601,16777220,44,2023,10,13,14,12,18,0,700,site_117,0,541478750,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,0,0,100,site_117,0,541478750,6615057,0,0,,,,,,,1,6,1,0,0,500,0,500,0,0,0,0,0
1836279601,16777220,50,2023,10,13,14,12,10,0,300,site_117,0,541478750,6615057,0,0,,,,,,,1,6,1,0,49,8500,68,6500,68,0,42,1000,0
1836279601,16777220,44,2023,10,13,14,11,49,0,600,site_117,2,541478751,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,11,55,0,0,site_117,0,541478752,-1,0,0,,,,,,,1,9,1,0,129,20000,120,14500,120,0,113,500,0
1836279601,16777220,45,2023,10,13,14,11,55,0,0,site_117,0,541478752,6615056,0,0,,,,,,,2,5,1,0,0,500,1,500,1,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,57,0,900,site_117,0,541478752,6615056,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,57,0,900,site_117,0,541478752,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,53,0,700,site_117,0,541478753,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,52,0,300,site_117,0,541478754,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,52,0,200,site_117,2,541478755,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,11,45,0,700,site_117,2,541478758,6615057,0,0,,,,,,,1,6,1,0,51,3500,9,2500,9,0,7,1500,0
1836279601,16777220,44,2023,10,13,14,11,53,0,400,site_117,2,541478759,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,53,0,700,site_117,0,541478760,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,12,5,0,200,site_117,6,541478767,6615057,0,0,,,,,,,1,9,1,0,409,154500,609,242000,607,1000,409,0,0
1836279601,16777220,53,2023,10,13,14,12,12,0,400,site_117,6,541478767,6615057,0,0,,,,,,,1,9,1,0,125,77500,367,172500,346,7500,125,0,0
1836279601,16777220,44,2023,10,13,14,14,38,0,300,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,14,38,0,300,site_117,7,541478769,6615056,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,13,47,0,600,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,0,1000,0,1000,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,13,57,0,500,site_117,7,541478769,6615056,0,0,,,,,,,2,5,1,0,19,7000,10,1500,10,0,3,4500,0
1836279601,16777220,46,2023,10,13,14,13,57,0,800,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,3,4000,5,3500,5,0,3,0,0
1836279601,16777220,47,2023,10,13,14,13,37,0,400,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,3,4500,3,3500,3,0,3,500,0
1836279601,16777220,49,2023,10,13,14,13,27,0,100,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,26,17500,61,11500,61,0,21,1500,0
1836279601,16777220,46,2023,10,13,14,13,16,0,900,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,2,3000,8,2500,8,0,2,0,0
1836279601,16777220,46,2023,10,13,14,13,6,0,600,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,1,2500,4,2000,4,0,1,0,0
1836279601,16777220,51,2023,10,13,14,12,56,0,400,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,25,15000,71,9000,71,0,16,3500,0
1836279601,16777220,53,2023,10,13,14,12,46,0,200,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,119,58000,411,19500,411,0,42,26500,0
1836279601,16777220,49,2023,10,13,14,12,25,0,700,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,16,23000,48,5500,48,0,5,11000,0
1836279601,16777220,46,2023,10,13,14,12,35,0,900,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,1,4500,2,2000,2,0,1,0,0
1836279601,16777220,48,2023,10,13,14,14,28,0,800,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,16,9500,48,7000,48,0,13,1000,0
1836279601,16777220,44,2023,10,13,14,14,28,0,800,site_117,7,541478769,6615056,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,14,7,0,700,site_117,7,541478769,6615056,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,14,8,0,100,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,4,3500,11,2000,11,0,3,500,0
1836279601,16777220,58,2023,10,13,14,14,18,0,500,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,862,211500,86238,857000,11209,752500,177,146000,0
1836279601,16777220,44,2023,10,13,14,14,18,0,500,site_117,7,541478769,6615056,0,0,,,,,,,2,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,48,2023,10,13,14,12,5,0,200,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,29,11500,46,5500,46,0,13,3000,0
1836279601,16777220,46,2023,10,13,14,12,15,0,400,site_117,7,541478769,6615056,0,0,,,,,,,1,9,1,0,2,2500,8,2000,8,0,2,0,0
1836279601,16777220,44,2023,10,13,14,11,55,0,100,site_117,7,541478771,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,43,2023,10,13,14,11,55,0,0,site_117,6,541478773,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,43,2023,10,13,14,11,56,0,0,site_117,7,541478774,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,55,0,400,site_117,7,541478775,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,5,0,200,site_117,6,541478776,6615056,0,0,,,,,,,1,9,1,0,10,5500,4,3000,4,0,10,0,0
1836279601,16777220,44,2023,10,13,14,12,14,0,800,site_117,6,541478776,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,55,0,200,site_117,2,541478783,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,11,56,0,900,site_117,2,541478784,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,11,50,0,300,site_117,1,541478785,6615057,0,0,,,,,,,1,6,1,0,8,3500,45,3500,45,0,8,0,0
1836279601,16777220,46,2023,10,13,14,12,0,0,100,site_117,1,541478786,6615057,0,0,,,,,,,1,6,1,0,2,500,3,1000,3,0,2,0,0
1836279601,16777220,44,2023,10,13,14,12,1,0,300,site_117,1,541478786,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,45,2023,10,13,14,12,0,0,100,site_117,2,541478787,6615056,0,0,,,,,,,1,8,1,0,1,1500,0,0,0,0,1,0,0
1836279601,16777220,44,2023,10,13,14,12,2,0,300,site_117,2,541478787,6615056,0,0,,,,,,,1,8,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,0,0,400,site_117,1,541478790,6615057,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,16,0,500,site_117,2,541478791,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,16,0,500,site_117,2,541478791,6615057,0,0,,,,,,,2,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,15,0,400,site_117,2,541478791,6615057,0,0,,,,,,,2,6,1,0,1,500,1,1500,1,0,1,0,0
1836279601,16777220,44,2023,10,13,14,12,5,0,200,site_117,2,541478791,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,5,0,200,site_117,2,541478791,6615057,0,0,,,,,,,2,6,1,0,2,1000,1,1000,1,0,2,0,0
1836279601,16777220,44,2023,10,13,14,12,15,0,400,site_117,2,541478791,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,1,0,400,site_117,1,541478792,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,0,0,700,site_117,2,541478793,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,45,2023,10,13,14,12,15,0,400,site_117,2,541478794,6615057,0,0,,,,,,,1,6,1,0,0,0,0,500,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,15,0,900,site_117,2,541478794,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,12,5,0,200,site_117,2,541478794,6615057,0,0,,,,,,,1,6,1,0,327,80500,380,68000,380,0,323,500,0
1836279601,16777220,43,2023,10,13,14,12,12,0,0,site_117,1,541478796,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,13,4,0,300,site_117,3,541478815,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,53,2023,10,13,14,12,46,0,200,site_117,3,541478815,6615057,0,0,,,,,,,1,6,1,0,433,80000,2627,82000,2627,0,281,4500,0
1836279601,16777220,46,2023,10,13,14,12,56,0,400,site_117,3,541478815,6615057,0,0,,,,,,,1,6,1,0,11,1500,7,4000,7,0,11,0,0
1836279601,16777220,44,2023,10,13,14,12,41,0,300,site_117,4,541478816,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,37,0,300,site_117,3,541478818,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,51,2023,10,13,14,13,47,0,600,site_117,5,541478819,6615057,0,0,,,,,,,1,6,1,0,52,20500,116,11500,116,0,24,5000,0
1836279601,16777220,52,2023,10,13,14,13,58,0,400,site_117,5,541478819,6615057,0,0,,,,,,,1,6,1,0,25,9000,4749,17000,2216,8000,24,500,0
1836279601,16777220,58,2023,10,13,14,13,57,0,900,site_117,5,541478819,6615057,0,0,,,,,,,1,6,1,0,1319,232500,69257,472000,27491,170000,566,61000,0
1836279601,16777220,45,2023,10,13,14,13,33,0,700,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,0,0,22,500,22,0,0,0,0
1836279601,16777220,56,2023,10,13,14,13,32,0,300,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,179,43500,9856,127500,1295,97500,154,3000,0
1836279601,16777220,57,2023,10,13,14,13,22,0,0,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,1857,407500,64369,675500,58312,15000,1400,58000,0
1836279601,16777220,58,2023,10,13,14,13,11,0,800,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,1253,234000,47390,406500,27649,60000,860,36000,0
1836279601,16777220,57,2023,10,13,14,13,1,0,500,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,253,36000,13256,68500,1646,50500,91,12500,0
1836279601,16777220,53,2023,10,13,14,12,51,0,300,site_117,4,541478819,6615057,0,0,,,,,,,1,6,1,0,556,53500,90,34500,90,0,63,32000,0
1836279601,16777220,58,2023,10,13,14,12,39,0,600,site_117,5,541478819,6615057,0,0,,,,,,,1,6,1,0,649,148500,17775,158500,9323,26500,406,29000,0
1836279601,16777220,44,2023,10,13,14,13,1,0,400,site_117,3,541478820,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,49,2023,10,13,14,12,46,0,200,site_117,3,541478820,6615057,0,0,,,,,,,1,6,1,0,165,7500,31,5000,31,0,162,500,0
1836279601,16777220,46,2023,10,13,14,12,56,0,400,site_117,3,541478820,6615057,0,0,,,,,,,1,6,1,0,31,2500,4,2000,4,0,31,0,0
1836279601,16777220,44,2023,10,13,14,12,45,0,800,site_117,3,541478821,6615057,0,0,,,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,46,2023,10,13,14,12,59,0,800,site_117,3,541478822,6615057,0,0,,,,,,,2,6,1,0,1,2000,1,2500,1,0,1,0,0
1836279601,16777220,44,2023,10,13,14,13,1,0,800,site_117,3,541478822,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,13,1,0,800,site_117,3,541478822,6615057,0,0,,,,,,,2,6,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,46,0,200,site_117,3,541478822,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,47,2023,10,13,14,12,49,0,500,site_117,3,541478822,6615057,0,0,,,,,,,2,6,1,0,23,11500,60,6500,60,0,23,0,0
1836279601,16777220,44,2023,10,13,14,12,56,0,400,site_117,3,541478822,6615057,0,0,,,,,,,1,5,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,44,2023,10,13,14,12,55,0,400,site_117,5,541478824,6615056,0,0,,,,,,,1,9,1,0,0,0,0,0,0,0,0,0,0
1836279601,16777220,43,2023,10,13,14,13,5,0,0,site_117,3,541478825,6615057,0,0,,,,,,,2,6,1,0,0,0,0,0,0,0,0,0,0
