head_1_0,head_1_1,head_2,head_4,head_5,head_6,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_14,body_0,body_2_0,body_2_1,body_3_0,body_3_1,body_7,body_10_value_1,body_10_value_2,body_10_value_3,body_10_value_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
2,635,0,721421,0,139,0,720526b2b0ae7c8273aee1d56fa33fe1,0,2,1,972025,0,0,1,65517,1,972025,1,-43,-104,93,34,-119,1,0,0,0,1,0,-1,0,-1,0,0
2,636,0,721422,0,49,1,9040d50b276f20e96e585ffeeeaa74a9,1,1,1,697832,0,0,3,74307,1,697832,0,,,,,,2,6,4,0,0,37,115,2,25,1,0
2,637,0,721426,0,279,0,0d5f50ab10d29fc5f04f9682c207562f,0,2,1,802724,0,0,1,75026,1,802724,0,,,,,,2,5,6,0,0,121,82,2,80,2,0
2,638,1,721427,1,60,1,eb05929e48058700544c195270e1a491,1,7,1,863530,0,0,7,80517,1,863530,1,-71,-82,89,92,-71,1,0,0,0,1,0,-1,0,-1,0,0
2,639,0,721431,0,334,1,e102e41b3eaf96fb12c4ae4e38f3ce0e,1,7,1,973349,0,0,7,94715,1,973349,0,,,,,,2,4,5,0,0,100,120,2,67,57,0
2,640,0,721432,0,195,0,7329700b630700cbfdb5388a1c676404,0,4,1,699389,0,0,6,91439,1,699389,0,,,,,,2,1,1,0,0,8,97,1,112,1,0
2,641,0,721447,0,399,0,96b66bc86bbc882bf8ee521a4a17e735,0,0,1,846969,0,0,0,39026,1,846969,0,,,,,,2,1,1,0,0,52,99,2,23,-104,0
2,642,0,721448,0,534,0,e993c8963a4df47fb5648bf7efe2a7f9,0,4,1,962538,0,0,6,96508,1,962538,1,103,118,73,-65,11,1,0,0,0,1,0,-1,0,-1,0,0
2,643,0,721450,0,834,0,47cc9fde18456a9f811bb9c2633eada8,0,5,1,698846,0,0,4,56525,1,698846,1,104,19,-2,6,-41,1,0,0,0,1,0,-1,0,-1,0,0
2,644,0,721451,0,179,0,7a35b28997d88915ac78253e6c642a38,0,4,1,761277,0,0,6,89697,1,761277,1,51,7,-43,-29,-92,1,0,0,0,1,0,-1,0,-1,0,0
2,645,0,721457,0,344,1,ee6a1815f93239b7ea27995db7def8cb,1,1,1,926926,0,0,3,54082,1,926926,0,,,,,,2,150000000,4,0,2,6,-103,3,51,24,0
2,646,0,721664,0,769,0,f90e206d48a195eb74e80cc5394352e2,0,4,2,022529,0,0,6,82599,2,022529,1,-42,79,39,33,47,1,0,0,0,1,0,-1,0,-1,0,0
2,647,1,721670,1,374,0,f6f731d789db104ba4479825e53cef38,0,6,1,790027,0,0,5,17469,1,790027,1,61,52,42,39,60,1,0,0,0,1,0,-1,0,-1,0,0
2,648,1,721680,1,294,0,bc580a6d923f76ec9d7127a842834090,0,2,1,921530,0,0,1,75383,1,921530,0,,,,,,2,1,1,0,0,73,8,2,115,1,0
2,649,0,721681,0,65,0,c6d19db4b29c93faac899b55527c0521,0,0,2,003425,0,0,0,40199,2,003425,1,-2,-76,-99,-2,-96,1,0,0,0,1,0,-1,0,-1,0,0
2,650,0,721686,0,488,0,707419817fc92211151608270b7bebd0,0,0,1,697682,0,0,0,49931,1,697682,1,-126,-65,9,122,89,1,0,0,0,1,0,-1,0,-1,0,0
2,651,0,721687,0,149,0,7f24544f98eaf0ad46fcdff4ad5559f5,0,3,1,765111,0,0,2,75083,1,765111,0,,,,,,2,7,7,0,0,18,40,2,-111,-110,0
2,652,1,721690,1,224,1,1712249d60872f9b46076979ee6a3f11,1,7,1,823128,0,0,08557,14018,1,823128,0,,,,,,2,0,0,0,1,0,-1,0,-1,0,0
2,653,1,721692,1,358,0,7db67eea95623d92341b4ae78a634b1c,0,5,1,867491,0,0,4,61862,1,867491,0,,,,,,2,6,4,0,2,-123,-104,82,-108,9,0
2,654,2,721693,2,774,1,7139aaf05fe09d033f51b355fabf1ca5,1,1,1,925741,0,0,3,45247,1,925741,0,,,,,,2,20000000,1,0,0,64,-122,5,0,1,0
2,655,1,721695,1,983,0,4502b55204a0bfcab227a1f269b6948c,0,2,1,963252,0,0,1,53352,1,963252,1,-42,-119,-72,40,-42,1,0,0,0,1,0,-1,0,-1,0,0
2,656,0,721697,0,864,0,bf85a90f23db0d636f1a6fa23e666173,0,6,1,698994,0,0,5,19439,1,698994,1,-43,-62,107,49,28,1,0,0,0,1,0,-1,0,-1,0,0
2,657,0,721698,0,104,0,22020f22b788edc63ce8bc353d1f9d05,0,6,1,700511,0,0,5,14373,1,700511,0,,,,,,2,1,1,0,0,39,16,2,67,1,0
2,658,2,721699,2,859,0,66a931156a5ad1115afae5eedece8336,0,5,1,733475,0,0,4,58789,1,733475,0,,,,,,2,5,6,0,2,70,48,23,57,48,0
2,659,0,721703,0,524,0,a56c71129fe561fa7a135bab6bc3acfe,0,6,1,774171,0,0,5,09366,1,774171,0,,,,,,2,7,7,0,0,96,-119,2,0,80,0
2,660,1,721718,1,708,1,003b65154e4fc49935d933f920b0871f,1,1,1,849432,0,0,3,29285,1,849432,1,-83,-35,-27,28,-83,1,0,0,0,1,0,-1,0,-1,0,0
2,661,0,721719,0,14,0,3d3c23552c9b9e34fbc8bba93331eff5,0,6,1,911770,0,0,5,19461,1,911770,0,,,,,,2,7,7,0,0,96,-119,2,0,80,0
2,662,1,721921,1,583,1,71978e57d04434dd6f80391fe5fd2ca6,1,1,1,700767,0,0,3,20354,1,700767,1,70,80,103,11,70,1,0,0,0,1,0,-1,0,-1,0,0
2,663,1,721922,1,388,1,5b820a9356e3e7f03d8d0aea291d9833,1,1,1,779905,0,0,3,35562,1,779905,1,-53,-34,48,84,-73,1,0,0,0,1,0,-1,0,-1,0,0
2,664,0,721925,0,603,0,0e4d740b3b421fdc26009a8bd3e42caa,0,0,1,930302,0,0,0,42166,1,930302,1,58,-104,-115,-44,-13,3,0,0,0,1,0,-1,0,-1,0,0
2,665,0,721927,0,113,0,0ee8627fcd11973539263fcee6e0e41f,0,2,1,698508,0,0,1,61894,1,698508,0,,,,,,2,1,1,0,0,8,97,1,103,1,0
2,666,1,721928,1,518,0,b0f2b0cce7c05b0ca3d2ea3fb1fc8d0b,0,5,1,726779,0,0,4,43954,1,726779,0,,,,,,2,7,7,0,2,1,36,7,119,35,0
2,667,0,721932,0,573,1,ce1d03bcfd4667163f5747f25fff1dbc,1,1,1,819744,0,0,3,14963,1,819744,1,29,-127,117,60,-43,1,0,0,0,1,0,-1,0,-1,0,0
2,668,1,721935,1,453,0,fefa408dcc30a90e84d4ffaf2ca26007,0,5,1,869925,0,0,4,61105,1,869925,0,,,,,,2,4,5,0,0,6,101,1,-124,38,0
2,669,0,721954,0,277,0,656367ce116f46a1c09bee821a2cfaf4,0,4,1,920898,0,0,6,81658,1,920898,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,670,0,721955,0,772,0,329f08f5f6184e272836b5d07551ae85,0,5,1,981991,0,0,4,48123,1,981991,0,,,,,,2,108643000,344572000,0,2,99,67,6,68,21,0
2,671,0,721956,0,887,0,9960dcba571437aa0b96a274583bd00a,0,4,1,992330,0,0,6,94563,1,992330,0,,,,,,2,1,1,0,0,1,105,2,-119,1,0
2,672,1,721962,1,408,0,beb8948405ca6ae4179e05d98ff2b5a0,0,4,1,698868,0,0,6,93377,1,698868,0,,,,,,2,3,3,0,0,-124,100,4,66,117,0
2,673,0,721964,0,867,0,437f241c9265ae08dac5f22f91d0fed1,0,2,1,789871,0,0,1,70099,1,789871,0,,,,,,2,3,3,0,2,101,25,6,1,9,0
2,674,0,721969,0,278,0,2ed7a1252022547b79a94edcf07faea7,0,3,1,935596,0,0,2,66488,1,935596,1,-22,112,91,-18,116,1,0,0,0,1,0,-1,0,-1,0,0
2,675,1,721970,1,443,0,0a8aed58c2190ea5c348ed8877ecaed1,0,0,1,698003,0,0,0,39882,1,698003,0,,,,,,2,1,1,0,0,3,113,2,17,1,0
2,676,1,721975,1,768,1,9dc441f4ddadeb7503283b90d31239ce,1,1,1,757826,0,0,3,52403,1,757826,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,677,0,722178,0,858,0,df62da73d2f94f4d42df984e0b23c8db,0,5,1,837965,0,0,4,47856,1,837965,1,92,38,8,-56,-111,1,0,0,0,1,0,-1,0,-1,0,0
2,678,0,722179,0,168,1,e035c208587bc3786ccdc8ab86474943,1,1,1,930181,0,0,3,05569,1,930181,1,123,29,-51,104,28,1,0,0,0,1,0,-1,0,-1,0,0
2,679,2,722180,2,493,1,bcfe7bcc543262ccf6f0546b7055fb48,1,1,2,032070,0,0,3,48347,2,032070,0,,,,,,2,20000000,1,0,0,64,-122,5,0,1,0
2,680,0,722183,0,947,0,13e3495e9922c12e6c75e4912afe958e,0,3,1,699961,0,0,2,80936,1,699961,0,,,,,,2,1,1,0,0,7,-128,2,19,1,0
2,681,0,722184,0,603,0,38e5f63188e87e07c5520249d27d8307,0,3,1,703976,0,0,2,80679,1,703976,1,-19,92,-85,-102,55,1,0,0,0,1,0,-1,0,-1,0,0
2,682,1,722204,1,828,0,9c1e4eb14f56c51ba1d8636691f9aa36,0,6,1,828040,0,0,5,12440,1,828040,1,-32,-57,-125,-104,32,1,0,0,0,1,0,-1,0,-1,0,0
2,683,0,722208,0,917,0,b7b698c56b9e9c9197844137d16ab597,0,0,2,005541,0,0,0,41436,2,005541,0,,,,,,2,3,3,0,0,103,67,1,-123,104,0
2,684,0,722208,0,997,0,3ac4a10d3fe7ca0c55c86f65c9d32f8a,0,5,1,699397,0,0,4,45177,1,699397,0,,,,,,2,1,1,0,0,3,113,2,5,1,0
2,685,0,722210,0,887,0,98639222f3584d8ab0874aec5da8ae00,0,3,1,760377,0,0,2,60836,1,760377,1,77,-96,-78,-54,-101,1,0,0,0,1,0,-1,0,-1,0,0
2,686,1,722215,1,517,0,325fb8a6f3b7323f67636ee70191ca2c,0,0,1,875915,0,0,0,29097,1,875915,1,72,-35,30,107,72,1,0,0,0,1,0,-1,0,-1,0,0
2,687,0,722216,0,727,0,4552ba56c9f6f5e6efb1d7758f1750be,0,0,1,950109,0,0,0,48328,1,950109,1,-20,6,43,35,65,1,1,1,0,2,-108,32,3,69,2,0
2,688,1,722222,1,757,0,3bbc0d4b5526a94aa7356e66ff41cb37,0,2,1,847392,0,0,1,68141,1,847392,1,114,-20,-91,-43,73,1,0,0,0,1,0,-1,0,-1,0,0
2,689,2,722223,2,717,1,8e08b57fccc268ded14f829e484b2ecc,1,1,1,922184,0,0,3,28265,1,922184,0,,,,,,2,20000000,1,0,0,104,4,2,5,1,0
2,690,0,722225,0,371,0,59d8927b74b5501ae317c0c362aa8d46,0,2,1,986142,0,0,1,63087,1,986142,1,126,-126,-25,66,121,1,0,0,0,1,0,-1,0,-1,0,0
2,691,0,722228,0,672,0,620fd07e633527acf289a6c70ce34560,0,3,2,014612,0,0,2,60909,2,014612,1,68,19,120,91,-44,1,0,0,0,1,0,-1,0,-1,0,0
2,692,0,722434,0,361,0,708327ec19b91a68b944e117a0d53978,0,5,1,700570,0,0,4,54010,1,700570,0,,,,,,2,1,1,0,0,3,113,2,5,1,0
2,693,1,722438,1,331,0,4e05c8a315107fcfec308299b8e6476d,0,0,1,779412,0,0,0,31658,1,779412,0,,,,,,2,1,1,0,0,39,16,2,64,1,0
2,694,1,722441,1,517,0,bee9680dd898232d943784762820aba9,0,0,1,883270,0,0,0,32388,1,883270,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,695,1,722443,1,82,0,c93b38b061d5e3a66f85ac36b9c2f49d,0,0,2,029779,0,0,0,46130,2,029779,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,696,0,722444,0,632,1,b807684aaa86af75940ac589bbcd54b9,1,1,1,709835,0,0,3,44841,1,709835,1,-65,-10,125,-85,-2,1,0,0,0,1,0,-1,0,-1,0,0
2,697,0,722448,0,47,0,1c4e3957d2bda8bf79f0d1c0a2d09c81,0,3,1,768029,0,0,2,76025,1,768029,0,,,,,,2,1,1,0,0,73,8,2,115,1,0
2,698,1,722449,1,517,0,022828d8eaad6e7cbd32ec8480e73d4f,0,5,1,805653,0,0,4,64501,1,805653,0,,,,,,2,2,2,0,2,1,36,7,39,6,0
2,699,0,722450,0,377,0,999e414d165f2a2247c0383747417267,0,3,1,827875,0,0,2,65556,1,827875,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,700,0,722456,0,877,0,d07126474a5b26a79fafa718054f80e0,0,5,1,923649,0,0,4,62189,1,923649,0,,,,,,2,108643000,344572000,0,2,101,-107,6,-103,16,0
2,701,0,722462,0,866,1,8ce8480da60efd1a3d126298398c5922,1,1,1,726064,0,0,3,04473,1,726064,1,120,-112,44,96,-59,1,0,0,0,1,0,-1,0,-1,0,0
2,702,1,722463,1,872,0,077194cce027fd3a74a50a20b6491784,0,4,1,773163,0,0,6,91907,1,773163,1,48,65,-128,-45,50,1,3,3,0,2,86,64,113,40,24,0
2,703,0,722464,0,816,1,c2370cc539b35f8552ac7566b607b19a,1,1,1,788029,0,0,3,74616,1,788029,1,127,-111,-63,-19,69,1,0,0,0,1,0,-1,0,-1,0,0
2,704,1,722466,1,546,0,260a6ee43ef3d402d77906715d865053,0,3,1,911832,0,0,2,75166,1,911832,0,,,,,,2,1,1,0,0,39,16,2,64,1,0
2,705,0,722469,0,826,0,484a2d39035fbf4064386d7e2bb5e6b1,0,3,1,982084,0,0,2,74504,1,982084,0,,,,,,2,1,1,0,0,7,-128,2,19,1,0
2,706,1,722471,1,426,0,cdf54a9de76601310ce9da837b7c7dd6,0,0,1,790103,0,0,0,36072,1,790103,1,-53,-46,-67,39,70,3,0,0,0,1,0,-1,0,-1,0,0
2,707,0,722473,0,941,0,10bf3b52a3340d2dac3667eb68576c99,0,4,1,829842,0,0,6,91956,1,829842,0,,,,,,2,1,1,0,0,5,83,2,101,1,0
2,708,1,722479,1,721,0,e4ece17fe8ba36fb2495d9490366c5fc,0,2,1,834171,0,0,1,65553,1,834171,1,-12,-84,-57,120,-49,1,0,0,0,1,0,-1,0,-1,0,0
2,709,1,722480,1,650,1,ccf437186f6c3d715b75286c9654260b,1,1,1,944040,0,0,3,51374,1,944040,0,,,,,,2,104857000,524288000,0,2,34,121,23,88,3,0
2,710,0,722688,0,541,1,1feda528bb8dc6ff1668e10cdd0332ed,1,7,1,980597,0,0,7,89840,1,980597,1,42,59,35,93,-86,1,0,0,0,1,0,-1,0,-1,0,0
2,711,0,722692,0,976,0,811526a828aa52c92b4a45cada43efe7,0,0,1,879973,0,0,0,34309,1,879973,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,712,0,722693,0,441,0,3d15f53b2710c0be709012e3702bdc8b,0,4,1,922279,0,0,6,85457,1,922279,0,,,,,,2,1,1,0,0,8,97,1,112,1,0
2,713,1,722697,1,310,0,c2ba5bccf88a4ae006c5e0d3dbba0c77,0,4,1,699820,0,0,6,93120,1,699820,0,,,,,,2,1,1,0,0,3,113,2,17,1,0
2,714,0,722699,0,59,0,467f31e843ed43eb9d438774a2b65158,0,4,1,700746,0,0,6,86019,1,700746,1,45,98,125,63,45,1,0,0,0,1,0,-1,0,-1,0,0
2,715,1,722700,1,315,0,43fcdeb2bef91c8e5947a37832b6ab47,0,0,1,722922,0,0,0,47910,1,722922,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,716,1,722702,1,576,0,b2d3761fc21ebb262de06cc4f92aa11d,0,5,1,782756,0,0,4,54164,1,782756,1,-103,116,34,100,-103,1,0,0,0,1,0,-1,0,-1,0,0
2,717,0,722703,0,171,0,cd7c1eb9c43126f094e56c01def46360,0,4,1,795387,0,0,6,82485,1,795387,0,,,,,,2,1,1,0,0,5,83,2,103,1,0
2,718,0,722705,0,425,0,40b3b3170ffb10886eff8a0d1c356626,0,2,1,949032,0,0,1,74472,1,949032,1,-56,-48,-36,94,-77,1,0,0,0,1,0,-1,0,-1,0,0
2,719,1,722706,1,191,0,5506b67a04aab49d873452e6d4c62a27,0,6,2,001939,0,0,5,27803,2,001939,0,,,,,,2,2,2,0,0,65,16,1,100,-128,0
2,720,0,722707,0,456,1,c86edbb326fbcb210a79ccefce173380,1,1,1,698829,0,0,3,23009,1,698829,1,-10,98,-128,78,40,1,0,0,0,1,0,-1,0,-1,0,0
2,721,0,722723,0,546,1,0317f03f3ed9e4406799436ff8318d9c,1,1,1,857812,0,0,3,32477,1,857812,1,31,-123,55,79,39,1,0,0,0,1,0,-1,0,-1,0,0
2,722,0,722724,0,186,0,67b0fcceed62f4d2995c64b200480540,0,3,1,862032,0,0,2,61676,1,862032,1,-108,125,122,87,-108,1,0,0,0,1,0,-1,0,-1,0,0
2,723,1,722725,1,840,0,38b46e8a02b36f9f038a849b4b59c857,0,6,1,931656,0,0,5,29229,1,931656,0,,,,,,2,1,1,0,0,5,83,2,101,1,0
2,724,1,722728,1,176,0,e52f15ffea1ccf7b64848e570fc76f0c,0,6,1,991585,0,0,5,30074,1,991585,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,725,0,722730,0,460,1,f579c90cb20de442fd65c613da1ed3bf,1,1,1,735542,0,0,3,27555,1,735542,0,,,,,,2,150000000,4,0,2,6,-103,3,51,24,0
2,726,1,722737,1,386,0,f5478bcbe9c110ef8edfcc4feb23d95c,0,5,1,765339,0,0,4,51430,1,765339,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,727,1,722738,1,981,1,8720404fa07f59d515737bdf8d8dd3eb,1,7,1,797614,0,0,08557,16060,1,797614,1,46,-64,91,-19,-25,1,0,0,0,1,0,-1,0,-1,0,0
2,728,1,722739,1,950,1,c44eb36156f2267f15152a71d5236de1,1,7,1,819613,0,0,7,42436,1,819613,1,-22,-80,-128,-121,-21,1,0,0,0,1,0,-1,0,-1,0,0
2,729,0,722742,0,326,1,7a76b8b578414e9219e5ce72f4338d97,1,7,1,865217,0,0,7,95674,1,865217,0,,,,,,2,6,1,0,0,83,34,4,48,2,0
2,730,0,722743,0,91,0,07c7b8ab4453131dd18a3685bbbaa375,0,3,1,883406,0,0,2,69109,1,883406,0,,,,,,2,1,1,0,2,6,-108,3,35,7,0
2,731,1,722744,1,945,0,628932cece9122e9cbcfd476d182c680,0,2,1,996280,0,0,1,53407,1,996280,0,,,,,,2,1,1,0,0,8,97,1,112,1,0
2,732,0,722951,0,830,0,137a6e58a06a345274ee102ef9491857,0,3,1,703649,0,0,2,60619,1,703649,1,43,66,-94,-61,79,1,0,0,0,1,0,-1,0,-1,0,0
2,733,0,722954,0,970,0,27731ad7f50fb63f944bc0e25e02b33a,0,3,1,832693,0,0,2,79425,1,832693,0,,,,,,2,1,1,0,0,7,-128,2,19,1,0
2,734,1,722955,1,915,0,e01d9b34624a185d9fd8c2207274b67c,0,3,1,836609,0,0,2,81633,1,836609,1,64,-50,10,33,113,1,0,0,0,1,0,-1,0,-1,0,0
2,735,0,722961,0,275,1,cfba0bd588c1baadc900ea7a6d9c5ccf,1,1,1,853703,0,0,3,53713,1,853703,1,28,115,68,-18,-108,1,0,0,0,1,0,-1,0,-1,0,0
2,736,0,722966,0,165,1,10bf8427f605501c1614887637dfbe2e,1,1,1,876264,0,0,3,52515,1,876264,0,,,,,,2,4,1024000000,0,2,20,112,7,96,20,0
2,737,0,722969,0,465,0,64b18baffbc35054ba26ed45045e8055,0,6,1,971425,0,0,5,25625,1,971425,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,738,0,722971,0,880,0,3b4865bc2ce7be749c0cd417d3e347e8,0,2,1,699836,0,0,1,67200,1,699836,0,,,,,,2,7,7,0,0,73,103,1,65,7,0
2,739,1,722977,1,545,0,9e60fc807bdd85b131948a289eed12fb,0,0,1,781237,0,0,0,32677,1,781237,0,,,,,,2,1,1,0,0,114,67,1,80,3,0
2,740,1,722983,1,595,0,a29ff0f000b395ea6e0745b45ac49dea,0,0,1,998380,0,0,0,37610,1,998380,1,36,-23,-20,-69,116,1,0,0,0,1,0,-1,0,-1,0,0
2,741,1,722987,1,150,0,4922a4efea171cf993e4c223c47b7f7c,0,4,1,700497,0,0,02349,00451,1,700497,0,,,,,,2,2,2,0,0,104,83,1,32,2,0
2,742,0,722989,0,45,1,26f6d4e3237ff942ee95d7ef1696735e,1,7,1,763182,0,0,7,75583,1,763182,0,,,,,,2,6,4,0,2,65,100,3,71,1,0
2,743,0,722993,0,910,1,07f82c316659bc8abeb7f21945b65bcb,1,1,1,831302,0,0,3,28541,1,831302,1,-50,75,-40,68,-50,1,0,0,0,1,0,-1,0,-1,0,0
2,744,2,722996,2,324,1,c0aa72520f3ea04642a8b254edfa9517,1,1,1,907988,0,0,3,01198,1,907988,0,,,,,,2,20000000,1,0,0,64,-122,5,0,1,0
2,745,1,722997,1,915,0,3b61c541c2b7ac94f453d6cf616ce475,0,4,1,990427,0,0,6,92834,1,990427,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,746,0,723205,0,660,1,f59d4e0432e10fc4b3ca18879889b223,1,1,2,013027,0,0,3,48013,2,013027,0,,,,,,2,150000000,4,0,2,6,-103,3,51,24,0
2,747,0,723220,0,799,0,e93e25be58231c078be8a88348f9074c,0,0,1,700207,0,0,0,42035,1,700207,1,96,-19,-90,96,-100,1,0,0,0,1,0,-1,0,-1,0,0
2,748,0,723237,0,259,0,b3eb5a631944fecba567eb34c1cef9be,0,5,1,783376,0,0,4,55771,1,783376,0,,,,,,2,1,1,0,0,3,113,2,5,1,0
2,749,1,723242,1,833,0,ee572843c2adccb9ba0f1d3876f78f1c,0,0,1,888024,0,0,0,40115,1,888024,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,750,2,723243,2,254,1,bb54de3d573d6d35ced1f721d9beea42,1,1,1,958673,0,0,3,74971,1,958673,0,,,,,,2,20000000,1,0,0,104,4,2,5,1,0
2,751,1,723259,1,314,0,caca08a7557fbb926427ba7eb4c99eda,0,0,1,805693,0,0,0,42495,1,805693,0,,,,,,2,1,1,0,0,114,67,1,80,3,0
2,752,1,723463,1,829,0,fe828a2b67855dff09bc23b5a1cb58f5,0,5,1,932461,0,0,4,44456,1,932461,0,,,,,,2,6,4,0,2,-123,-104,82,-108,9,0
2,753,1,723480,1,144,0,582a66d6151d95fedee63434ed169926,0,0,1,699255,0,0,0,37491,1,699255,0,,,,,,2,3,3,0,0,71,8,1,69,98,0
2,754,1,723481,1,399,0,735f22269f6226519d914685c7b13d75,0,5,1,784366,0,0,4,52858,1,784366,1,119,111,-61,89,65,1,0,0,0,1,0,-1,0,-1,0,0
2,755,0,723485,0,884,0,42bfcb13d7c245af7c6531009603ce33,0,5,1,880319,0,0,4,45281,1,880319,1,-86,120,46,-12,-46,1,0,0,0,1,0,-1,0,-1,0,0
2,756,1,723493,1,889,0,53ee02a8e3963427a8766e5ff6531687,0,5,1,748861,0,0,4,50297,1,748861,0,,,,,,2,6,4,0,2,-123,-104,82,-108,9,0
2,757,1,723494,1,508,0,05a72bbd6147e1b6e753db7e4ba0452c,0,2,1,757819,0,0,1,73578,1,757819,1,27,-53,100,-116,-98,1,0,0,0,1,0,-1,0,-1,0,0
2,758,0,723512,0,643,1,c8f6ea190fbbefb864fde089a5cf3757,1,1,1,835254,0,0,3,36516,1,835254,1,39,112,-33,-48,0,1,0,0,0,1,0,-1,0,-1,0,0
2,759,0,723513,0,258,0,292c4cd676878b4116cc767fd219dc8e,0,6,1,920494,0,0,5,29670,1,920494,1,83,-115,-41,-13,113,1,0,0,0,1,0,-1,0,-1,0,0
2,760,0,723514,0,8,0,f56be957ca4bffa954e4f87f55c276a8,0,4,1,932116,0,0,6,82034,1,932116,0,,,,,,2,134857000,554288000,0,0,-108,-103,4,-125,8,0
2,761,0,723515,0,648,0,ce6a46f88789c7e8e8a91bde969f3c54,0,6,1,979234,0,0,5,12892,1,979234,1,-49,-127,-62,26,6,1,0,0,0,1,0,-1,0,-1,0,0
2,762,1,723712,1,602,1,295652836c835aa713938a80e0c6b533,1,1,2,030189,0,0,3,09544,2,030189,1,61,121,87,34,37,1,0,0,0,1,0,-1,0,-1,0,0
2,763,0,723714,0,177,0,a3c2ea5f3bf4c5ca9ce822499e501f78,0,3,1,699522,0,0,2,67680,1,699522,0,,,,,,2,1,1,0,0,73,8,2,115,1,0
2,764,1,723719,1,178,0,9b4715af2b393ffa3b07c6e8168bb88e,0,5,1,844485,0,0,4,54085,1,844485,1,57,57,-66,-75,86,1,0,0,0,1,0,-1,0,-1,0,0
2,765,1,723721,1,268,0,006f4b77f5622ec985fa17bd88afd012,0,5,2,020032,0,0,4,63896,2,020032,0,,,,,,2,6,4,0,2,-123,-104,82,-108,9,0
2,766,1,723722,1,828,1,6ef2567a70dc9f23900f3a8defc06e20,1,7,2,026775,0,0,7,68916,2,026775,1,-125,86,77,-90,-109,1,0,0,0,1,0,-1,0,-1,0,0
2,767,1,723731,1,452,0,84c89dd64b6b58bc5934e9c3b7942ad3,0,3,1,698965,0,0,2,79375,1,698965,1,40,-112,43,-78,80,1,0,0,0,1,0,-1,0,-1,0,0
2,768,0,723740,0,792,0,78abbd7ea5b6ad25e13984e4705da382,0,6,1,780325,0,0,5,21598,1,780325,1,106,-19,63,25,40,3,0,0,0,1,0,-1,0,-1,0,0
2,769,1,723742,1,777,0,fb5e4800cac20f138db3f9ceb9528264,0,0,1,911187,0,0,0,36075,1,911187,0,,,,,,2,2,2,0,0,18,-109,1,105,116,0
2,770,0,723743,0,753,0,78a2229c9652c41d5cfe987416f377c5,0,4,1,953550,0,0,02349,01250,1,953550,0,,,,,,1,0,0,0,1,0,-1,0,-1,0,0
2,771,0,723746,0,155,0,050b5a857d3df699cbc477b24f235ce7,0,2,1,742106,0,0,1,67364,1,742106,0,,,,,,2,2,2,0,2,117,85,65,8,4,0
2,772,1,723757,1,883,0,93a8ca86f9ea346e94fc2789523ad9cc,0,2,1,847202,0,0,1,68486,1,847202,0,,,,,,2,2,2,0,0,1,103,2,7,1,0
2,773,2,723758,2,513,0,7be2ac25125953398f3d3b11a4d99682,0,0,1,911353,0,0,0,46201,1,911353,0,,,,,,2,134857000,554288000,0,0,116,-109,1,3,7,0
2,774,0,723761,0,208,0,189e53225838db97902a6a92ebaa065d,0,0,1,977905,0,0,0,31797,1,977905,0,,,,,,2,1,1,0,0,5,83,2,102,1,0
2,775,1,723768,1,48,0,8483038790a3afd4a9ef7933885f6229,0,5,1,994374,0,0,4,48030,1,994374,1,101,-51,-49,86,101,1,1,1,0,2,50,17,8,-109,5,0
2,776,0,723970,0,317,0,195ef61d7aa4fc0dc524808f072af9ac,0,4,1,785441,0,0,02349,02438,1,785441,0,,,,,,2,1,1,0,0,5,83,2,103,1,0
2,777,0,723977,0,582,1,6c41527ca63323e34b18aa383623ae6b,1,1,1,834812,0,0,3,11772,1,834812,1,89,-97,120,-23,-82,1,0,0,0,1,0,-1,0,-1,0,0
2,1,0,723981,0,757,0,7c56de510bc7425f64b3da8d8fb51677,0,3,1,907360,0,0,2,73266,1,907360,1,-49,-34,-75,-127,65,1,0,0,0,1,0,-1,0,-1,0,0
2,779,0,723982,0,178,0,3439f3319dd810c17e09d5c7c4b9cf0a,0,3,1,950488,0,0,2,73285,1,950488,0,,,,,,2,1,1,0,0,7,-128,2,19,1,0
2,780,0,723991,0,882,1,e1dd30845a7bbb3d64ab2b5fd3496a9e,1,1,1,752904,0,0,3,03506,1,752904,1,56,33,-89,-91,-42,1,0,0,0,1,0,-1,0,-1,0,0
2,781,0,723992,0,452,1,407d324b559e58f74f51bae32736dc0e,1,1,1,817467,0,0,3,76556,1,817467,0,,,,,,2,700000000,700000000,0,2,114,85,3,35,24,0
