head_1_0,head_1_1,head_1_2,head_2,head_4_0,head_4_1,head_5,head_6_0,head_6_1,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_13_2,head_13_3,head_13_4,head_13_5,head_14,body_0,body_2_0,body_2_1,body_2_2,body_2_3,body_2_4,body_3_0,body_3_1,body_3_2,body_3_3,body_3_4,body_3_5,body_7,body_10_value_1,body_10_value_2,body_10_separator_2,body_10_value_3,body_10_separator_3,body_10_value_4,body_10_separator_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
5,4,7,1,72167,0,2,37,4,0,f6f731d789db104ba4479825e53cef38,0,6,47,9,0,0,2,7,0,2,3,7,4,6,9,47,9,0,0,2,7,2,61.0,52.0,0,42.0,0,39.0,0,60.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,4,8,1,72168,0,2,29,4,0,bc580a6d923f76ec9d7127a842834090,0,2,49,2,1,5,3,0,0,2,12,5,3,8,3,49,2,1,5,3,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,73,8,5,115,0,0
5,4,9,0,72168,1,1,6,5,0,c6d19db4b29c93faac899b55527c0521,0,0,50,0,3,4,2,5,0,2,1,0,1,9,9,50,0,3,4,2,5,2,-2.0,-76.0,0,-99.0,0,-2.0,0,-96.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,5,0,0,72168,6,1,48,8,0,707419817fc92211151608270b7bebd0,0,0,46,9,7,6,8,2,0,2,1,9,9,3,1,46,9,7,6,8,2,2,-126.0,-65.0,0,9.0,0,122.0,0,10,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,5,1,0,72168,7,1,14,9,0,7f24544f98eaf0ad46fcdff4ad5559f5,0,3,47,6,5,1,1,1,0,2,4,5,0,8,3,47,6,5,1,1,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,0,18,40,5,-111,-110,0
5,5,2,1,72169,0,2,22,4,1,1712249d60872f9b46076979ee6a3f11,1,7,48,2,3,1,2,8,0,2,85571,4,0,1,8,48,2,3,1,2,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,0,0,0,1,-1,-1,-1,-1,-1,0
5,5,3,1,72169,2,2,35,8,0,7db67eea95623d92341b4ae78a634b1c,0,5,48,6,7,4,9,1,0,2,13,1,8,6,2,48,6,7,4,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,-123,-104,82,-108,9,0
5,5,4,2,72169,3,3,77,4,1,7139aaf05fe09d033f51b355fabf1ca5,1,1,49,2,5,7,4,1,0,2,243274,5,2,4,7,49,2,5,7,4,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,0
5,5,5,1,72169,5,2,98,3,0,4502b55204a0bfcab227a1f269b6948c,0,2,49,6,3,2,5,2,0,2,10,3,3,5,2,49,6,3,2,5,2,2,-42.0,10,0,11,0,40.0,0,-42.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,5,6,0,72169,7,1,86,4,0,bf85a90f23db0d636f1a6fa23e666173,0,6,46,9,8,9,9,4,0,2,3,9,4,3,9,46,9,8,9,9,4,2,-43.0,-62.0,0,107.0,0,49.0,0,28.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,5,7,0,72169,8,1,10,4,0,22020f22b788edc63ce8bc353d1f9d05,0,6,47,0,0,5,1,1,0,2,3,4,3,7,3,47,0,0,5,1,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,39,16,5,67,0,0
5,5,8,2,72169,9,3,85,9,0,66a931156a5ad1115afae5eedece8336,0,5,47,3,3,4,7,5,0,2,2,8,7,8,9,47,3,3,4,7,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,2,70,48,23,57,48,0
5,5,9,0,72170,3,1,52,4,0,a56c71129fe561fa7a135bab6bc3acfe,0,6,47,7,4,1,7,1,0,2,43620,9,3,6,6,47,7,4,1,7,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,0,96,-119,5,0,80,0
5,6,0,1,72171,8,2,70,8,1,003b65154e4fc49935d933f920b0871f,1,1,48,4,9,4,3,2,0,2,243272,9,2,8,5,48,4,9,4,3,2,2,-83.0,-35.0,0,-27.0,0,28.0,0,-83.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,6,1,0,72171,9,1,1,4,0,3d3c23552c9b9e34fbc8bba93331eff5,0,6,49,1,1,7,7,0,0,2,3,9,4,6,1,49,1,1,7,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,0,96,-119,5,0,80,0
5,6,2,1,6,1,2,58,3,1,71978e57d04434dd6f80391fe5fd2ca6,1,1,47,0,0,7,6,7,0,2,243272,0,3,5,4,47,0,0,7,6,7,2,70.0,80.0,0,103.0,0,11.0,0,70.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,6,3,1,6,2,2,38,8,1,5b820a9356e3e7f03d8d0aea291d9833,1,1,47,7,9,9,0,5,0,2,243273,5,5,6,2,47,7,9,9,0,5,2,-53.0,-34.0,0,48.0,0,84.0,0,-73.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,6,4,0,6,5,1,60,3,0,0e4d740b3b421fdc26009a8bd3e42caa,0,0,49,3,0,3,0,2,0,2,1,2,1,6,6,49,3,0,3,0,2,2,58.0,-104.0,0,1,0,11,0,-13.0,3,0,0,0,1,-1,-1,-1,-1,-1,0
5,6,5,0,6,7,1,11,3,0,0ee8627fcd11973539263fcee6e0e41f,0,2,46,9,8,5,0,8,0,2,5,1,8,9,4,46,9,8,5,0,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,8,97,4,103,0,0
5,6,6,1,6,8,2,51,8,0,b0f2b0cce7c05b0ca3d2ea3fb1fc8d0b,0,5,47,2,6,7,7,9,0,2,11,3,9,5,4,47,2,6,7,7,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,2,48,36,17,119,35,0
5,6,7,0,72193,2,1,57,3,1,ce1d03bcfd4667163f5747f25fff1dbc,1,1,48,1,9,7,4,4,0,2,243271,4,9,6,3,48,1,9,7,4,4,2,29.0,-127.0,0,4,0,60.0,0,-43.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,6,8,1,72193,5,2,45,3,0,fefa408dcc30a90e84d4ffaf2ca26007,0,5,48,6,9,9,2,5,0,2,13,1,1,0,5,48,6,9,9,2,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,0,6,101,4,-124,38,0
5,6,9,0,8,4,1,27,7,0,656367ce116f46a1c09bee821a2cfaf4,0,4,49,2,0,8,9,8,0,2,9,1,6,5,8,49,2,0,8,9,8,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,7,0,0,8,5,1,77,2,0,329f08f5f6184e272836b5d07551ae85,0,5,49,8,1,9,9,1,0,2,11,8,1,2,3,49,8,1,9,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,12,12,0,2,99,67,16,68,21,0
5,7,1,0,8,6,1,88,7,0,9960dcba571437aa0b96a274583bd00a,0,4,49,9,2,3,3,0,0,2,7,4,5,6,3,49,9,2,3,3,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,48,105,5,-119,0,0
5,7,2,1,72196,2,2,40,8,0,beb8948405ca6ae4179e05d98ff2b5a0,0,4,46,9,8,8,6,8,0,2,7,3,3,7,7,46,9,8,8,6,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,3,0,0,-124,100,3,66,117,0
5,7,3,0,72196,4,1,86,7,0,437f241c9265ae08dac5f22f91d0fed1,0,2,47,8,9,8,7,1,0,2,12,0,0,9,9,47,8,9,8,7,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,3,0,2,101,25,16,1,9,0
5,7,4,0,72196,9,1,27,8,0,2ed7a1252022547b79a94edcf07faea7,0,3,49,3,5,5,9,6,0,2,6,6,4,8,8,49,3,5,5,9,6,2,8,7,0,91.0,0,-18.0,0,116.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,7,5,1,72197,0,2,44,3,0,0a8aed58c2190ea5c348ed8877ecaed1,0,0,46,9,8,0,0,3,0,2,0,9,8,8,2,46,9,8,0,0,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,17,0,0
5,7,6,1,72197,5,2,76,8,1,9dc441f4ddadeb7503283b90d31239ce,1,1,47,5,7,8,2,6,0,2,243275,2,4,0,3,47,5,7,8,2,6,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,7,7,0,72217,8,1,85,8,0,df62da73d2f94f4d42df984e0b23c8db,0,5,48,3,7,9,6,5,0,2,11,7,8,5,6,48,3,7,9,6,5,2,92.0,38.0,0,8.0,0,-56.0,0,-111.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,7,8,0,72217,9,1,16,8,1,e035c208587bc3786ccdc8ab86474943,1,1,49,3,0,1,8,1,0,2,243270,5,5,6,9,49,3,0,1,8,1,2,123.0,15,0,-51.0,0,104.0,0,28.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,7,9,2,72218,0,3,49,3,1,bcfe7bcc543262ccf6f0546b7055fb48,1,1,50,3,2,0,7,0,0,2,243274,8,3,4,7,50,3,2,0,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,0
5,8,0,0,72218,3,1,94,7,0,13e3495e9922c12e6c75e4912afe958e,0,3,46,9,9,9,6,1,0,2,120798,0,9,3,6,46,9,9,9,6,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,0
5,8,1,0,72218,4,1,60,3,0,38e5f63188e87e07c5520249d27d8307,0,3,47,0,3,9,7,6,0,2,120798,0,6,7,9,47,0,3,9,7,6,2,-19.0,92.0,0,-85.0,0,-102.0,0,55.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,8,2,1,72220,4,2,82,8,0,9c1e4eb14f56c51ba1d8636691f9aa36,0,6,48,2,8,0,4,0,0,2,3,2,4,4,0,48,2,8,0,4,0,2,-32.0,-57.0,0,-125.0,0,9,0,32.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,8,3,0,72220,8,1,91,7,0,b7b698c56b9e9c9197844137d16ab597,0,0,50,0,5,5,4,1,0,2,1,1,4,3,6,50,0,5,5,4,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,3,0,0,103,67,4,-123,104,0
5,8,4,0,72220,8,1,99,7,0,3ac4a10d3fe7ca0c55c86f65c9d32f8a,0,5,46,9,9,3,9,7,0,2,11,5,1,7,7,46,9,9,3,9,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,5,0,0
5,8,5,0,9,0,1,88,7,0,98639222f3584d8ab0874aec5da8ae00,0,3,47,6,0,3,7,7,0,2,6,0,8,3,6,47,6,0,3,7,7,2,77.0,-96.0,0,-78.0,0,-54.0,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,8,6,1,9,5,2,51,7,0,325fb8a6f3b7323f67636ee70191ca2c,0,0,48,7,5,9,1,5,0,2,115762,9,0,9,7,48,7,5,9,1,5,2,72.0,-35.0,0,30.0,0,107.0,0,72.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,8,7,0,9,6,1,72,7,0,4552ba56c9f6f5e6efb1d7758f1750be,0,0,49,5,0,1,0,9,0,2,1,8,3,2,8,49,5,0,1,0,9,2,-20.0,6.0,0,43.0,0,35.0,0,65.0,1,1,1,0,2,-108,32,9,69,1,0
5,8,8,1,7,2,2,75,7,0,3bbc0d4b5526a94aa7356e66ff41cb37,0,2,48,4,7,3,9,2,0,2,5,8,1,4,1,48,4,7,3,9,2,2,114.0,-20.0,0,-91.0,0,1,0,73.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,8,9,2,7,3,3,71,7,1,8e08b57fccc268ded14f829e484b2ecc,1,1,49,2,2,1,8,4,0,2,243272,8,2,6,5,49,2,2,1,8,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,104,4,5,5,0,0
5,9,0,0,7,5,1,37,1,0,59d8927b74b5501ae317c0c362aa8d46,0,2,49,8,6,1,4,2,0,2,5,3,0,8,7,49,8,6,1,4,2,2,126.0,-126.0,0,-25.0,0,66.0,0,121.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,9,1,0,7,8,1,67,2,0,620fd07e633527acf289a6c70ce34560,0,3,50,1,4,6,1,2,0,2,6,0,9,0,9,50,1,4,6,1,2,2,68.0,19.0,0,3,0,91.0,0,-44.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,9,2,0,72243,4,1,36,1,0,708327ec19b91a68b944e117a0d53978,0,5,47,0,0,5,7,0,0,2,2,4,0,1,0,47,0,0,5,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,5,0,0
5,9,3,1,72243,8,2,33,1,0,4e05c8a315107fcfec308299b8e6476d,0,0,47,7,9,4,1,2,0,2,0,1,6,5,8,47,7,9,4,1,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,39,16,5,64,0,0
5,9,4,1,72244,1,2,51,7,0,bee9680dd898232d943784762820aba9,0,0,48,8,3,2,7,0,0,2,0,2,3,8,8,48,8,3,2,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,9,5,1,72244,3,2,8,2,0,c93b38b061d5e3a66f85ac36b9c2f49d,0,0,50,2,9,7,7,9,0,2,1,6,1,3,0,50,2,9,7,7,9,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,9,6,0,72244,4,1,63,2,1,b807684aaa86af75940ac589bbcd54b9,1,1,47,0,9,8,3,5,0,2,243274,4,8,4,1,47,0,9,8,3,5,2,-65.0,0,0,125.0,0,-85.0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,0
5,9,7,0,72244,8,1,4,7,0,1c4e3957d2bda8bf79f0d1c0a2d09c81,0,3,47,6,8,0,2,9,0,2,4,6,0,2,5,47,6,8,0,2,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,73,8,5,115,0,0
5,9,8,1,72244,9,2,51,7,0,022828d8eaad6e7cbd32ec8480e73d4f,0,5,48,0,5,6,5,3,0,2,13,4,5,0,1,48,0,5,6,5,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,48,36,17,39,6,0
5,9,9,0,72245,0,1,37,7,0,999e414d165f2a2247c0383747417267,0,3,48,2,7,8,7,5,0,2,6,5,5,5,6,48,2,7,8,7,5,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,0,0,0,72245,6,1,87,7,0,d07126474a5b26a79fafa718054f80e0,0,5,49,2,3,6,4,9,0,2,13,2,1,8,9,49,2,3,6,4,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,12,12,0,2,101,-107,16,-103,16,0
6,0,1,0,72246,2,1,86,6,1,8ce8480da60efd1a3d126298398c5922,1,1,47,2,6,0,6,4,0,2,243270,4,4,7,3,47,2,6,0,6,4,2,120.0,-112.0,0,44.0,0,96.0,0,-59.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,0,2,1,72246,3,2,87,2,0,077194cce027fd3a74a50a20b6491784,0,4,47,7,3,1,6,3,0,2,7,1,9,0,7,47,7,3,1,6,3,2,5,8,0,0,0,-45.0,0,2,1,3,3,0,2,86,64,113,40,24,0
6,0,3,0,72246,4,1,81,6,1,c2370cc539b35f8552ac7566b607b19a,1,1,47,8,8,0,2,9,0,2,243277,4,6,1,6,47,8,8,0,2,9,2,127.0,-111.0,0,7,0,-19.0,0,69.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,0,4,1,72246,6,2,54,6,0,260a6ee43ef3d402d77906715d865053,0,3,49,1,1,8,3,2,0,2,4,5,1,6,6,49,1,1,8,3,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,39,16,5,64,0,0
6,0,5,0,72246,9,1,82,6,0,484a2d39035fbf4064386d7e2bb5e6b1,0,3,49,8,2,0,8,4,0,2,4,4,5,0,4,49,8,2,0,8,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,0
6,0,6,1,72247,1,2,42,6,0,cdf54a9de76601310ce9da837b7c7dd6,0,0,47,9,0,1,0,3,0,2,0,6,0,7,2,47,9,0,1,0,3,2,-53.0,-46.0,0,-67.0,0,39.0,0,70.0,3,0,0,0,1,-1,-1,-1,-1,-1,0
6,0,7,0,72247,3,1,94,1,0,10bf3b52a3340d2dac3667eb68576c99,0,4,48,2,9,8,4,2,0,2,7,1,9,5,6,48,2,9,8,4,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,101,0,0
6,0,8,1,72247,9,2,72,1,0,e4ece17fe8ba36fb2495d9490366c5fc,0,2,48,3,4,1,7,1,0,2,5,5,5,5,3,48,3,4,1,7,1,2,-12.0,-84.0,0,-57.0,0,120.0,0,-49.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,0,9,1,72248,0,2,65,0,1,ccf437186f6c3d715b75286c9654260b,1,1,49,4,4,0,4,0,0,2,243275,1,3,7,4,49,4,4,0,4,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,8,8,0,2,34,121,23,88,3,0
6,1,0,0,72268,8,1,54,1,1,1feda528bb8dc6ff1668e10cdd0332ed,1,7,49,8,0,5,9,7,0,2,85568,9,8,4,0,49,8,0,5,9,7,2,42.0,59.0,0,35.0,0,93.0,0,-86.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,1,0,72269,2,1,97,6,0,811526a828aa52c92b4a45cada43efe7,0,0,48,7,9,9,7,3,0,2,0,4,3,0,9,48,7,9,9,7,3,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,2,0,72269,3,1,44,1,0,3d15f53b2710c0be709012e3702bdc8b,0,4,49,2,2,2,7,9,0,2,9,5,4,5,7,49,2,2,2,7,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,8,97,4,112,0,0
6,1,3,1,72269,7,2,31,0,0,c2ba5bccf88a4ae006c5e0d3dbba0c77,0,4,46,9,9,8,2,0,0,2,7,3,1,2,0,46,9,9,8,2,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,17,0,0
6,1,4,0,72269,9,1,5,9,0,467f31e843ed43eb9d438774a2b65158,0,4,47,0,0,7,4,6,0,2,9,6,0,1,9,47,0,0,7,4,6,2,45.0,98.0,0,125.0,0,63.0,0,45.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,5,1,72270,0,2,31,5,0,43fcdeb2bef91c8e5947a37832b6ab47,0,0,47,2,2,9,2,2,0,2,1,7,9,1,0,47,2,2,9,2,2,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,6,1,72270,2,2,57,6,0,b2d3761fc21ebb262de06cc4f92aa11d,0,5,47,8,2,7,5,6,0,2,2,4,1,6,4,47,8,2,7,5,6,2,-103.0,116.0,0,34.0,0,100.0,0,-103.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,7,0,72270,3,1,17,1,0,cd7c1eb9c43126f094e56c01def46360,0,4,47,9,5,3,8,7,0,2,9,2,4,8,5,47,9,5,3,8,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,103,0,0
6,1,8,0,72270,5,1,42,5,0,40b3b3170ffb10886eff8a0d1c356626,0,2,49,4,9,0,3,2,0,2,12,4,4,7,2,49,4,9,0,3,2,2,-56.0,-48.0,0,-36.0,0,94.0,0,-77.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,1,9,1,72270,6,2,19,1,0,5506b67a04aab49d873452e6d4c62a27,0,6,50,0,1,9,3,9,0,2,8,7,8,0,3,50,0,1,9,3,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,0,65,16,4,100,-128,0
6,2,0,0,72270,7,1,45,6,1,c86edbb326fbcb210a79ccefce173380,1,1,46,9,8,8,2,9,0,2,243272,3,0,0,9,46,9,8,8,2,9,2,-10.0,98.0,0,0,0,78.0,0,40.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,1,0,12,3,1,54,6,1,0317f03f3ed9e4406799436ff8318d9c,1,1,48,5,7,8,1,2,0,2,243273,2,4,7,7,48,5,7,8,1,2,2,31.0,-123.0,0,55.0,0,79.0,0,39.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,2,0,12,4,1,18,6,0,67b0fcceed62f4d2995c64b200480540,0,3,48,6,2,0,3,2,0,2,6,1,6,7,6,48,6,2,0,3,2,2,-108.0,125.0,0,122.0,0,87.0,0,-108.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,3,1,12,5,2,84,0,0,38b46e8a02b36f9f038a849b4b59c857,0,6,49,3,1,6,5,6,0,2,8,9,2,2,9,49,3,1,6,5,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,101,0,0
6,2,4,1,12,8,2,17,6,0,e52f15ffea1ccf7b64848e570fc76f0c,0,6,49,9,1,5,8,5,0,2,43623,0,0,7,4,49,9,1,5,8,5,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,5,0,72273,0,1,46,0,1,f579c90cb20de442fd65c613da1ed3bf,1,1,47,3,5,5,4,2,0,2,243272,7,5,5,5,47,3,5,5,4,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,10,4,0,2,115,-103,9,51,24,0
6,2,6,1,72273,7,2,38,6,0,f5478bcbe9c110ef8edfcc4feb23d95c,0,5,47,6,5,3,3,9,0,2,2,1,4,3,0,47,6,5,3,3,9,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,7,1,72273,8,2,98,1,1,8720404fa07f59d515737bdf8d8dd3eb,1,7,47,9,7,6,1,4,0,2,85571,6,0,6,0,47,9,7,6,1,4,2,46.0,-64.0,0,91.0,0,-19.0,0,6,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,8,1,72273,9,2,95,0,1,c44eb36156f2267f15152a71d5236de1,1,7,48,1,9,6,1,3,0,2,85564,2,4,3,6,48,1,9,6,1,3,2,8,-80.0,0,0,0,-121.0,0,-21.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,2,9,0,72274,2,1,32,6,1,7a76b8b578414e9219e5ce72f4338d97,1,7,48,6,5,2,1,7,0,2,15,5,6,7,4,48,6,5,2,1,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,1,0,0,83,34,3,48,1,0
6,3,0,0,72274,3,1,9,1,0,07c7b8ab4453131dd18a3685bbbaa375,0,3,48,8,3,4,0,6,0,2,6,9,1,0,9,48,8,3,4,0,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,2,115,-108,9,35,7,0
6,3,1,1,72274,4,2,94,5,0,628932cece9122e9cbcfd476d182c680,0,2,49,9,6,2,8,0,0,2,10,3,4,0,7,49,9,6,2,8,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,8,97,4,112,0,0
6,3,2,0,72295,1,1,83,0,0,137a6e58a06a345274ee102ef9491857,0,3,47,0,3,6,4,9,0,2,6,0,6,1,9,47,0,3,6,4,9,2,43.0,66.0,0,-94.0,0,-61.0,0,79.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,3,3,0,72295,4,1,97,0,0,27731ad7f50fb63f944bc0e25e02b33a,0,3,48,3,2,6,9,3,0,2,4,9,4,2,5,48,3,2,6,9,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,0
6,3,4,1,72295,5,2,91,5,0,e01d9b34624a185d9fd8c2207274b67c,0,3,48,3,6,6,0,9,0,2,120798,1,6,3,3,48,3,6,6,0,9,2,64.0,-50.0,0,10.0,0,33.0,0,113.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,3,5,0,72296,1,1,27,5,1,cfba0bd588c1baadc900ea7a6d9c5ccf,1,1,48,5,3,7,0,3,0,2,243275,3,7,1,3,48,5,3,7,0,3,2,14,115.0,0,68.0,0,-18.0,0,-108.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,3,6,0,72296,6,1,16,5,1,10bf8427f605501c1614887637dfbe2e,1,1,48,7,6,2,6,4,0,2,243275,2,5,1,5,48,7,6,2,6,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,9,0,2,20,112,17,96,20,0
6,3,7,0,72296,9,1,46,5,0,64b18baffbc35054ba26ed45045e8055,0,6,49,7,1,4,2,5,0,2,8,5,6,2,5,49,7,1,4,2,5,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,3,8,0,72297,1,1,88,0,0,3b4865bc2ce7be749c0cd417d3e347e8,0,2,46,9,9,8,3,6,0,2,5,7,2,0,0,46,9,9,8,3,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,7,7,0,0,73,103,4,65,102,0
6,3,9,1,72297,7,2,54,5,0,9e60fc807bdd85b131948a289eed12fb,0,0,47,8,1,2,3,7,0,2,0,2,6,7,7,47,8,1,2,3,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,114,67,4,80,112,0
6,4,0,1,72298,3,2,59,5,0,a29ff0f000b395ea6e0745b45ac49dea,0,0,49,9,8,3,8,0,0,2,0,7,6,1,0,49,9,8,3,8,0,2,36.0,-23.0,0,14,0,-69.0,0,116.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,4,1,1,72298,7,2,15,0,0,4922a4efea171cf993e4c223c47b7f7c,0,4,47,0,0,4,9,7,0,2,14,0,4,5,1,47,0,0,4,9,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,0,104,83,4,32,1,0
6,4,2,0,72298,9,1,4,5,1,26f6d4e3237ff942ee95d7ef1696735e,1,7,47,6,3,1,8,2,0,2,85567,5,5,8,3,47,6,3,1,8,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,65,100,9,71,0,0
6,4,3,0,72299,3,1,91,0,1,07f82c316659bc8abeb7f21945b65bcb,1,1,48,3,1,3,0,2,0,2,243272,8,5,4,1,48,3,1,3,0,2,2,-50.0,75.0,0,-40.0,0,68.0,0,-50.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
6,4,4,2,72299,6,3,32,4,1,c0aa72520f3ea04642a8b254edfa9517,1,1,49,0,7,9,8,8,0,2,243270,1,1,9,8,49,0,7,9,8,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,0
6,4,5,1,72299,7,2,91,5,0,3b61c541c2b7ac94f453d6cf616ce475,0,4,49,9,0,4,2,7,0,2,7,2,8,3,4,49,9,0,4,2,7,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
